clean_tweet,label
bitch need call i'm sorri http://t.co/rin49m54fk,1
"""bitch vagina littl resili that"" -@rosestoko",1
pussi,1
"i'm nice everyone, let pretti smile confus you, turn bitch nanoseconds.",1
you can't call bitch bitch bitch,1
rt damn rico as hit hoe point &#128175;&#10004;&#65039;,1
you hoe like gettin drunk,1
rt johns.... honest.... got hoe differ area code,1
make first impress best like nino brown ima cancel bitch,1
the guy la fit fag &#128514;&#128557;,1
"bitch please, tri say i closer philli",1
wigg i love bitch &#128536;,1
sgp still bitch dm,1
"g' up, ho down, rush. i mean clearli like party.",1
&#8220;@staciaburbidge: fat chanc ever catch drink beer&#8221; bitch,1
i fuck wit bitch cuz think slick&#128530;,1
settin' trend rappin wear shit everyon els wearin rappin about? thi mixtap trash yo,1
here yall hoe go dicc ridin&amp; shit,1
"if got act like cuf bitch get as lame forreal &#128514; , real nigga let bitch know jump&#10071;&#65039;",1
rt how bitch &#8220;peep everything&#8221; still get cheat someth ad,1
"rt i could never mess around someon else' man, like that' clarifi self side hoe.",1
"""@goofstroop: you woulda coulda shoulda as hoe &#128563;&#128586;""",1
no one take woman. they take hoe.,1
"rt tri cat fish me, like nuh uh bitch get back.",1
yeah hoe as nigga &#128532;&#128532;&#128532;,1
#honestyhour middl school hoe use call mandingo warrior,1
i can't disrespect as bitch,1
rt bitch tit as dont even get hug me... one boy now.. get handshake.,1
fruit 2 o? who tf woh think trynna serv nigguh dat lame shit,1
i think fat bitch i never see ya bodi tl got noth neck avi',1
you bitch got one friend wear fit everi function even clean&#128514;,1
she' dumb bitch. should'v said no. extra shit unnecessari &#8220;@_jazzybo: lol relationship goal http://t.co/z6hq1kq6ib&#8221;,1
no save hoe,1
rt the girl care guy wcw hoe,1
beyonc&#233; hipster bitch wit hip day,1
you know stay fuck bitch shit street nigga that gonna get .,1
"ain't noth funnier watch somebodi live complet differ life internet i like ""who hoe think foolin""",1
everytim i fuck i gotta hit least two bitch,1
put money pussi,1
rt bitch let hit ill leav crippl cuh,1
rt bitch send shot miss ian yet cant diss me!,1
hahaha thank bitch!! &#128514;,1
high school tough everyone. grow fuck stop littl bitch. that tag line new speak tour,1
talk pussi power &#128530;,1
whatchu gon bout bitch,1
lmfao!!!!! i rememb redneck school shit lol,1
thi hoe car smell like nigga let sweet potato bomb shit!,1
rt told home girl bitch bet chang mee,1
cunt need hand cut off!!!!!,1
"rt thi show call ""side bitches"" i ain't seen love yet",1
you work today faggot?,1
them quiet girl hoe watch,1
"rt if suppos man, don&#8217;t bitch.",1
bitch,1
rt hoe gone hoes.&#128581;and hoe can't trust &#9994;,1
reina yoshii cock blow threesom hairi pussi teasing&#160;cock http://t.co/dt4vmeptv4,1
make burger bitch &#128514;&#128514; http://t.co/stvepvmzzz,1
i'm tryna turn m' b' inni bitch i ain't never paid wit bitch!,1
rt y'all virgo bitch gotta chill think y'all beyonc&#232; &#128514;&#128514;&#128514;,1
she bad bitch period. but get big as implant &#128514; fucc http://t.co/dd5iu85lpx,1
ive got best friend function retard could have.,1
"rt everi man can't bad bitch. but countri got 100$ cash &amp; r will go poverti roams, &#8230;",1
real nicca shit tho lol,1
rt shit like hoe head fuck want social medium as relationship http://t.co/f7ptmbsslu,1
rt i'm gonna make math test bitch tomorrow.,1
"well, i know like child murdered, kind weird would littl bitch twitter list",1
"rt &#8220;@1bookieg: hoe alway say ""rider"" bitch stfu ride dick&#8221; lmaoooooooooooooooooooo &#128557;",1
"second end, what' gonna be, pull trigger bitch.",1
person signific hoe s/o cheat,1
a bitch can't keep man rt which one air head bitch made this? http://t.co/aemkmikoyf,1
rt fuck dat bitch,1
plot twist i fuck bitch,1
eff dem hos.,1
i tri fuck someth today bitch want lie talk bout brother phone. lmfao i feel played.,1
rt who bitch take for? &#128514;&#128514;&#128514;,1
car anxieti bitch.,1
rt real bitch (like me) make sure get even not. lol,1
european taste-test america' white trash snack via http://t.co/tn2m01a1iq &#127839;thi hilarious! #foodie-ish,1
"hoe, hoe, &amp; hoe.",1
hoe gon hoe blame tammi,1
smh. u retarded. lol,1
"lmfaooo mani ""returns"" faggot gotten?",1
"aaahhhhh internet died, whole weekend i'm told, time teach true spirit christmas. fuck cunt.",1
"rt i'm tire fat hoe call ""thick"". bitch, yo fat as can't even bend touch toe withou ...",1
"too fast feds, cocki cops.. had ditch old bitch, gettin sloppi wit pot",1
lmao would respect then? he' hoe that' true,1
&#8220;@lifeof_brandon: &#8220;@100046729: bitch i call yu back&#8221; lies&#128564;&#8221;&#127797;,1
"rt ""tat fuck name let em know love boy wassup"". i wonder mani bitch made mistak year.",1
prolli got bomb pussi too. lol i hope haha,1
lol na bitch like crazi d good &#128064;,1
so dumb bitch opinion bout wtf i post instagram time took write post&#8230; http://t.co/nuzmxspxu,1
"nigga eat mussels, eat pussi #str888 #fact",1
yall hoe got noth better gossip play telephone.,1
"pillow talkin bitches, see bad nigga she basic!",1
thank invit tho bitch,1
block u see happens. you think ya high yellow as now. just watch,1
rt your opinion irrelev cunt,1
rt i let bitch talk. that' free promot &#128079;.,1
"how gon start mess tri break man home? for 20 racks, i'll kill hoe breezi fam.",1
lmaoooo hell naw bro i seen hoe,1
rt if gonna smoke weed alcohol stupid faggot get stupid drink,1
bitch as arod shorti dont hit back,1
they do. whi els teacher constantli bitch pay?,1
if fuckin rent lame hoe,1
"rt don't 32 say ""all friend everyon i know baby"". well bitch. life.",1
"becaus i'd rather wear hair long piercings, i'm faggot never go anywher life.",1
ie make hoe housewif,1
rt di bitch ju blew high,1
"damn bitch never answer anymore... lmao jk ily! anyway glad first show, safe go next one",1
and bitch i ain't bout debat ya funki as either.,1
"haha yolo, ya hit hoe?",1
aww love jenny! your damn perf &amp; not ugly. serious di bitch must blind!,1
hit plan mah nig,1
"rt talmbout ""i graduat next month"" word? congrats! what in? ""safe food handling"" bitch...if flee th&#8230;",1
"whi hella bitch act like got everyth own, like bitch form assist",1
water whippin bitch bobbi buschi,1
"""@king_shawn_6: that' i get yellow flag amaz &#128079;&#128524;"" hell yeah niggi",1
you expect total bitch toward yet again.,1
i would leav crib go somewher i'm pretti sure i'll die caus bitch as car slide everywher,1
my niggah i wait weekend take shit &#128553;&#128514;,1
"""on top that, pregnant as sorri hoe. aint never got money. even water broke."" - #riptallt",1
"""@sexualgxfs: one follow &#128525;&#128553; http://t.co/f1tjl9xnct"" somebody, bitch",1
"paper hoe,",1
we back bitches!,1
"if she'll tell ""badd bitch"" listen. she' bad health!",1
tell boy hoe call,1
rt i can't wait wear warm fuzzi sweater &#128525;&#9786;&#65039;&#127809;&#9749;&#65039; http://t.co/d3blsbpryd,2
keep away frm charli day rt just life i'd like someone' favorit part bodi disgust knees.,2
pull #redskin one,2
i love liv get ghetto,2
"rt ""a day without laughter day wasted."" ~charli chaplin",2
hmu negro,2
yo get like 25 flappi bird need self evalu probabl life,2
#tbt took likkl monkey jimmi http://t.co/lik3xpz6ez,2
*after bo1 rt bruh lol i retir mw2 everyth trash afterwards.,2
"rt 4 hour almost 8 page want slit wrists, guess ill settl sleep",2
idiot censorship drive #franc presid fail understand he' empow jihadi censor internet wholesal #fail,2
egypt? r muzzi bro still run things? .@peterclifford1: onli tad better. certainli respector dem though,2
scanger,2
thought garbag men suppos bring trash dump take ha ha ha. self depreci ftw.,2
rt sen. harri reid list thing republican have block senat http://t.co/bjowvabwhi via he ho&#8230;,2
"polite, yet militant. #bird #notfeed #stencil #armi #typefac #font #ateam http://t.co/ghnenlmlj",2
they got redskin fake injuri,2
funni trash,2
except i use super tan i'm yellow/pal lol...,2
rt incas hillbilli tri roast... &#128010;&#128010; http://t.co/lj168ktccp,2
i love charli &#128553;,2
"&amp; thot wear ugg rt #itsfallbecaus negro pull timbs""",2
rt #chees #cracker #lack http://t.co/ijdhkwdkoq,2
would stunt cross water dress dead man teabagg sheriff friend watch him.,2
"rt wiz khalifas' song ""black yellow"" beauti song bruis banana",2
rt if bird throw #birdgang #eaglesn,2
that' ghetto super duper! it' current gener best complement.,2
"gotta like n twins, chug everyon",2
altyd zo geweest hoe vaak men ook zegt:dit nooit meer!lozewoorden.puntjebijpaaltj vertonen z dierngedrag,2
"""@rachiesoul: inna di ghetto!!!"" you alon lmaoo",2
"rt there' coon classic (r. kelly, usher) there' classic (stevi wonder, prince). not there' anyth wrong with&#8230;",2
"there lot top tier wrestler start ""yardies"".",2
asain take wu tang clan; draft suppos half breed like #fallinginthedraft,2
......so.....whit peopl sell #african art? not cool? okay. #blackish #redskin #doublestandard,2
mann first game 3 week can't wait - redskin alway redskin -,2
even hum bird like stuff http://t.co/w7ohscbg3l,2
like i said.. i might check i'm sure bird shot count get shot.,2
as soon democrat get chanc ? polit hack #foxnew go commerci back bolton lmao #teabagg #benghazi,2
"rt last time #xfactor audit came dublin, i audit and man blue monkey s&#8230;",2
my nephew albino albino astigmat eye spasm partial blind fault,2
"""@deepthroatmike: ""@boys_south: take ride &#128525;&#128139; http://t.co/h5matjyfga""#redneck"" woof woof",2
yeah okay let' put fire cracker cow pie see happen,2
rt earli bird,2
knock em wit sum chunki &#128548;&#128299;,2
yanke great joe dimaggio reportedli use beat wife marilyn monroe. here 1954 announc divorc http://t.co/bls7dalmif,2
rt i want pet monkey &#128553;&#128525; http://t.co/8wy8gdjiej,2
1300 egg sunni side nicca ..,2
real basketbal player get disappoint throw someth trash miss,2
"...honestly. that' i'm retard stuck artist hope fair ""dealer/manager"" situation....",2
you'r trash like sorri,2
"rt onc i get cold beer hand ain't mistakin i am, i can't hide redneck side",2
"see ride sunset, your, color tv screen #tnt #acdc",2
everyth jay-z write trash.,2
charli sheen want return 'two half men' | http://t.co/kvmdogdclq,2
hope larger bird.,2
"rt magnu ""team leader"" particularli rude unhelpful. as oppos charlie, blatantli lied. aw service.",2
mk hun textith,2
ugh..and lemm guess yellow cake too? heard stori before..,2
"rt in primes, mj would domin lbj 1 1. just much mental tougher. mj' trash talk alon would unn&#8230;",2
ho no. without ur vote lost election. ak49 take oath pm today. :-),2
houston mani trash driver,2
rt &#128514;&#128514;&#128514; ghetto as mofo,2
"*chops* rt *doe bird call, flap hands*",2
"rt obersturmfuhr matthias, wife superb financi brian. carri label presence, see ho&#8230;",2
"everi time friend talk, matter subject, nip haunt us. one nip introduc other.",2
merri christma hun ! &#127877;&#127876;&#10084;&#65039;,2
&#8220;@fatbellybella: i know u didnt hit jigga fav purse. .. chill! &#128514;&#128514;,2
wondertrad best pokemon featur ever. got level 27 japanes wobbuffet level 4 begin area trash pokemon,2
you said smoke strong wrong smoke trash aint lung aint pressur,2
pic red bone braid tiger back sale?,2
"thank follow i may fan, guy one best broadcast",2
rt touch swag. wish could. rt &#8220;@vizyisignant: i look fly. i look good. rt on momma.... on ho&#8230;,2
#yanke i went gold cruz 2010 sound. no upper /lower bodi strength.. hmm 40 hr hitter. won't say s word.,2
munch ww cracker &amp; studi nyc tran syst. sinc nyc &amp; i thing 15 yr #clubinsomnia #vacay,2
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; grand open ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; top class &#9733; orient massag &#9733; perfect !&#9733; http://t.co/2pofgc7ohc,2
"i'm redneck, without homophobia racism",2
four ho&#251;r back iphon haha... joke &#128530;,2
cav trash,2
"oh yahweh, hand upon me, shadow hover me.for sake, the hous ysrah'al mock day long http://t.co/wxes0dqrp9",2
rt 15 y/o total understood 'twin peaks'. 40 y/o can't seem follow 'the great outdoors' goldfish cracker &#8230;,2
*too pretty...not *to pretty. jeezus...mi redneck educ showing.,2
rt did yanke make playoff properli honor jeter? rt oriol win?,2
"rt almost 83% child balochistan never school, follow 80% sindh, 75% kp 60% punjab. #&#8230;",2
my mom want buy zebra like real,2
pig bird,2
rt &#8220;@sonali1123: guy color eye &#128525;&#8221; http://t.co/hwiplpuxpq,2
whoever made twitter doesnt like lakers... r make comeback accnt still continu trash talk em,2
rt the string attach box anim cracker origin put box could hung christma tree&#8230;,2
"rt jaheim, donel jones, lyfe jennings, ginuwine, charli wilson, dru hill, next, jodeci, tyres etc ...... bring that type &#8230;",2
damn cold fo color man,2
onli american degener enough 'honor' war dead barbecue. anyon 'grill out' memori day trash.,2
flabbi bird sound turrible. lol. i'll stick watch paint dry...,2
video made -- porn actress sexi capri anderson kiss video charli sheen http://t.co/vth4r762 via,2
&#8220;@juanndacut: when twitter rapper dm trash link http://t.co/o5orzo1o19&#8221;,2
"rt must realiz much #wvu game mean u ""hillbillies"". the play 162 game year. sh&#8230;",2
&#8220;@greatgawd: name someth trash&#8221; cav,2
#ebola great metaphor #gop #teaparti polici eat vital organ host dies. #tcot #teabagg,2
whi jon hate birds. http://t.co/vwxlbmj7fi,2
i think i'll salad bar lunch today. gotta make birthday browni somehow... #lasthurrahthendietstart,2
trash http://t.co/oedkehyyxj,2
today start break new pair doc merci sol,2
thi fuzzi wuzzi kitten want know raven like write desk. find &#8594; http://t.co/gi9on86igv http://t.co/hlkdtsgkwu,2
"rt her albino problem. it gut, hair, fish net decid wear. sooo mani thing wrong w&#8230;",2
skate 2 trash :(:( skate 3 goat dlc,2
"i love marri still queer, messy, funny, fabulous, dramat commun we'v alway been. whi i love us.",2
omgggggggggg mila kuni fing hot. f sarah marshall. she' like bird anorexic.,2
nude trash &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;,2
ok. so reason god make parasit worm whose sole purpos burrow eye small african child?,2
rt yanke winnnn!!! &#128153;,2
rt i wear beani winter long! so bandana till summer&#128525;,2
"rt the knick still trash, melo sign money even care good win team.",2
&#128514;&#128514; shi glizzi,2
thi flappi bird game addict .,2
like player realli talk trash bama.,2
bird school?,2
i don&#8217;t understand it&#8217; weak give anyth jeter astro bare histori yanke,2
sapet che? vi odio..... ho finito..,2
what ever happen teen titan day must mock teen titan go?,2
trash,2
"charli rangel: some republican 'believ that slaveri isn't over' | truth revolt: http://t.co/npbdpk0cqz bam, race card vote democrat",2
rt i'v watch 10min trash i feel like i wast valuabl minut life i never get b&#8230;,2
"#bigbird made gay couple. so yes, gop world bird would exist sinc creator would jail sodomy.",2
rt #giantduck #pittsburghduck #yellow #livestream #wpxi #noflit duckburgh http://t.co/anax2lzcri,2
rt skin diamond realli last champion eboni porn. everyth els kinda trash now.,2
rt my idea diet eat regular oreo instead doubl stuft takin half cooki (still dip 2% ...,2
i realli want girl make browni &#128553;&#128557;,2
rt redskin gonna win that im say night,2
rt happi birthday! take spin yellow coupe... #shutemdown http://t.co/xgy7gigon8,2
guest. i want bird i think,2
just case day get better wife' rav 4 flat redneck i i put 16 inch rim go $200x2,2
"""@itscoleharmon_: when twitter rapper dm trash link http://t.co/35nmr4auqg""",2
game 128 preview: houston #astro new york #yanke http://t.co/ughvrrdirz,2
"whoa easi amy, slag canuck much gener",2
or i like put 'look race color glasses',2
i can't take seriou wear color contacts.,2
im readi today &#127936;&#128308;&#9898;#iu #iubb #hoosier #hoosierst #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7jnmow,2
