class,text,clean_tweet,Hash words
1,I'm a bad bitch!,i'm bad bitch!,No hashtags
1,I'm a big bitch and 4 is the GOAT RT @SoAlmondie: I'm too lazy for 4.,i'm big bitch 4 goat rt i'm lazi 4.,No hashtags
1,I'm a bitch,i'm bitch,No hashtags
1,"I'm a bitch because
My family life is fucked
My love life is fucked
My social life is fucked
Just my outlook on life is fucked",i'm bitch my famili life fuck my love life fuck my social life fuck just outlook life fuck,No hashtags
1,I'm a bitch nigga? :( that hurts my feelings.... And I'm like so serious.,i'm bitch nigga? :( hurt feelings.... and i'm like serious.,No hashtags
1,I'm a bitch now ? Ok.,i'm bitch ? ok.,No hashtags
1,"I'm a broke hoes dream , rich hoes cream !","i'm broke hoe dream , rich hoe cream !",No hashtags
1,I'm a broke hoes dream Rich girls cream !,i'm broke hoe dream rich girl cream !,No hashtags
1,I'm a couple bitches header &#128526; ioeno em &#128514;&#128514;,i'm coupl bitch header &#128526; ioeno em &#128514;&#128514;,No hashtags
1,"I'm a dick and you ain't even got ya strap on, pussy","i'm dick ain't even got ya strap on, pussi",No hashtags
1,I'm a dope ass nigga n these bitches OD,i'm dope as nigga n bitch od,No hashtags
1,I'm a hoe for that &#128557;&#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;,i'm hoe &#128557;&#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;,No hashtags
1,I'm a lady bitch,i'm ladi bitch,No hashtags
1,I'm a light skin niggah &#128588;,i'm light skin niggah &#128588;,No hashtags
1,"I'm a made man, y'all pussy niggas in the middle.","i'm made man, y'all pussi nigga middle.",No hashtags
1,"I'm a pull up, eat on that pussy, and dip","i'm pull up, eat pussy, dip",No hashtags
1,I'm a purple headed cunt,i'm purpl head cunt,No hashtags
2,"I'm a redneck, but without the homophobia and racism","i'm redneck, without homophobia racism",No hashtags
1,I'm a stretch that pussy out,i'm stretch pussi,No hashtags
2,I'm a sucker for colored eyes &#128532;&#128532;,i'm sucker color eye &#128532;&#128532;,No hashtags
1,I'm a twat,i'm twat,No hashtags
1,I'm a wigger,i'm wigger,No hashtags
1,I'm about to get this bitch a cell mate,i'm get bitch cell mate,No hashtags
1,I'm about to hit a bitch,i'm hit bitch,No hashtags
1,I'm about to jog higher this stupid bitch ass hoe @mf saab1@t_jawad89 @,i'm jog higher stupid bitch as hoe saab1@t_jawad89,No hashtags
2,I'm about to post my Charlie Clips vs Yung ill rap battle review in a few,i'm post charli clip v yung ill rap battl review,No hashtags
1,I'm about to push this niggah off my seat trying to squish me and shit,i'm push niggah seat tri squish shit,No hashtags
1,"I'm about to spray perfume on your bitch because if I have to look at trash,it might as well smell decent &#9995;","i'm spray perfum bitch i look trash,it might well smell decent &#9995;",No hashtags
1,I'm about to start a bad bitch mentoring association bc GIRL YOURE A BAD BITCH DONT LET ANYBODY TELL YA OTHER WISE,i'm start bad bitch mentor associ bc girl your a bad bitch dont let anybodi tell ya other wise,No hashtags
1,I'm about to start calling out people and why they do retarded things,i'm start call peopl retard thing,No hashtags
1,"I'm addicted to IG, Twitter just my side bitch","i'm addict ig, twitter side bitch",No hashtags
0,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe,i'm alreadi tire mr stupid af decid show u video trigonometr notion um yeah i want say hoe,No hashtags
1,I'm always dumb too a extra slow ass bitch &#128574;&#128530;&#128514;&#128584;&#128553;&#128175;&#128074;,i'm alway dumb extra slow as bitch &#128574;&#128530;&#128514;&#128584;&#128553;&#128175;&#128074;,No hashtags
2,"I'm an 18 year old gay driving through the back roads of redneck Virginia blasting Cheetah Girls. If that doesn't scream sitcom, what does?","i'm 18 year old gay drive back road redneck virginia blast cheetah girls. if scream sitcom, does?",No hashtags
1,I'm asking this boy questions like he my bitch,i'm ask boy question like bitch,No hashtags
1,I'm at home throwing up taking care of my kid. Yet I'm a hoe? Oh. Oh okay.,i'm home throw take care kid. yet i'm hoe? oh. oh okay.,No hashtags
1,I'm back bitch,i'm back bitch,No hashtags
1,I'm back bitches &#128513;&#128513;&#128513;&#128513;,i'm back bitch &#128513;&#128513;&#128513;&#128513;,No hashtags
1,I'm back bitches 3d back in effect it's on tonite http://t.co/dpYLQzG1,i'm back bitch 3d back effect tonit http://t.co/dpylqzg1,No hashtags
1,I'm beating bitch jay jay ass when I see this nigga . I really ova here dead tho &#128557;&#128514;&#128128;&#128514;&#128079;,i'm beat bitch jay jay as i see nigga . i realli ovum dead tho &#128557;&#128514;&#128128;&#128514;&#128079;,No hashtags
1,I'm beginning to thincc my brother is defiantly into fat Mexican bitches....? Eugh &#128534;,i'm begin thincc brother defiantli fat mexican bitches....? eugh &#128534;,No hashtags
1,I'm bout to be.back on my old shit I miss my hoes texting me saying they wanna come see me,i'm bout be.back old shit i miss hoe text say wanna come see,No hashtags
1,"I'm bout to delete you thirsty hoes, all over the same twitter nigga that's a nobody yall look sooo wack","i'm bout delet thirsti hoes, twitter nigga that' nobodi yall look sooo wack",No hashtags
1,I'm bout to get this bitch a cell mate,i'm bout get bitch cell mate,No hashtags
1,I'm bout to hop off this hoe they Tryna get on my ass,i'm bout hop hoe tryna get as,No hashtags
1,I'm bout to start singing and shit lol hoes going crazy or this nigga August,i'm bout start sing shit lol hoe go crazi nigga august,No hashtags
1,I'm boutta deck this bitch in the face .,i'm boutta deck bitch face .,No hashtags
1,I'm boutta merk a nigguh,i'm boutta merk nigguh,No hashtags
1,I'm bringing booty back. Go ahead and tell them skinny bitches that.,i'm bring booti back. go ahead tell skinni bitch that.,No hashtags
1,I'm busy what I'm tell all hoes who played me to the side .... I'M BUSY,i'm busi i'm tell hoe play side .... i'm busi,No hashtags
1,"I'm cold as a bitch and don't even need a fleece, and if she a bad bitch tell her drop to yo knees.","i'm cold bitch even need fleece, bad bitch tell drop yo knees.",No hashtags
1,I'm coming for that no 1 spot nigguh @Nichollsodeon,i'm come 1 spot nigguh,No hashtags
1,"I'm crazy poke out your eyes, slit yo clit, you give a shit cuz I'm the shit","i'm crazi poke eyes, slit yo clit, give shit cuz i'm shit",No hashtags
1,I'm cute with or without the makeup &amp; eyelashes &#128076;&#128524; y'all bitches depend on that shit,i'm cute without makeup &amp; eyelash &#128076;&#128524; y'all bitch depend shit,No hashtags
1,I'm dat nigga that these hoes just can't stand... &#127926; B.G,i'm dat nigga hoe can't stand... &#127926; b.g,No hashtags
2,I'm definitely watching that mook/ lux battle today damn it!!!,i'm definit watch mook/ lux battl today damn it!!!,No hashtags
1,"I'm done crying. I'm done being worried! Ain't no bitch in me, or is stupid written over me","i'm done crying. i'm done worried! ain't bitch me, stupid written",No hashtags
1,I'm done wit this cheer team all these bitches are Literally BRAIN DEAD.,i'm done wit cheer team bitch liter brain dead.,No hashtags
1,"I'm dracula bitch, don't got a problem smackin a bitch
Kidnap em, attack em with axes n shit","i'm dracula bitch, got problem smackin bitch kidnap em, attack em ax n shit",No hashtags
1,I'm dressing up as an albino one day and scaring the shit out of amaris' mom,i'm dress albino one day scare shit amaris' mom,No hashtags
1,I'm drunk eat a fucking twat,i'm drunk eat fuck twat,No hashtags
1,"I'm dry humping hoes tonite bussin on they costume so they man deal wit em later. RT @Me_RonG: Somebody girl gettin fucked tonight""","i'm dri hump hoe tonit bussin costum man deal wit em later. rt somebodi girl gettin fuck tonight""",No hashtags
1,I'm fasho in that hoe then! RT @BJayBlast: TBRetreat is about to be 21+? I'm in that hoe for real this time!,i'm fasho hoe then! rt tbretreat 21+? i'm hoe real time!,No hashtags
1,I'm fine af in that hoe,i'm fine af hoe,No hashtags
1,I'm finna quit this bitch irratating me frfr I'm sick of this shit let me start job huntin now,i'm finna quit bitch irrat frfr i'm sick shit let start job huntin,No hashtags
2,I'm finna see the Yankees win a baseball game,i'm finna see yanke win basebal game,No hashtags
1,I'm finna start slapping bitches,i'm finna start slap bitch,No hashtags
1,I'm flexin on these bitches all gold bottles no Bombay,i'm flexin bitch gold bottl bombay,No hashtags
1,I'm flexing on niggas and they bitches,i'm flex nigga bitch,No hashtags
1,"I'm flipping thru the tv saw the bachelor on stooped for a second and all I can say is ""all them hoes garbage""","i'm flip thru tv saw bachelor stoop second i say ""all hoe garbage""",No hashtags
1,"I'm from #SouthChicago so I know it's bad but...bitch, it ain't like you live in Englewood! #FOH","i'm #southchicago i know bad but...bitch, ain't like live englewood! #foh",#SouthChicago #FOH
1,"I'm from Long Beach California... so people automatically think I'ma badass, or a bitch.... hahha","i'm long beach california... peopl automat think i'ma badass, bitch.... hahha",No hashtags
1,I'm fucking around with two bitches but i never made those hoes my mistress,i'm fuck around two bitch never made hoe mistress,No hashtags
2,I'm getting sleepy and my phone is acting retarded...,i'm get sleepi phone act retarded...,No hashtags
1,I'm getting spanked in fantasy &#128514;&#128514; he beating my by 100 because of this damn New England game &amp; Julian eldman trash http://t.co/bpptg2pSKF,i'm get spank fantasi &#128514;&#128514; beat 100 damn new england game &amp; julian eldman trash http://t.co/bpptg2pskf,No hashtags
1,I'm getting tired of you telling what the fuck I'm doing every time I'm doing something lol. -peckerwood guy,i'm get tire tell fuck i'm everi time i'm someth lol. -peckerwood guy,No hashtags
1,I'm glad Ari know to text me or get in contact with me cause I've been calling my bitch all day. I be worried.,i'm glad ari know text get contact caus i'v call bitch day. i worried.,No hashtags
1,"I'm glad that after telling me how much of a basic bitch I am, @GreekPharaoh also admitted to being basic. #truefriendsarebasictogether","i'm glad tell much basic bitch i am, also admit basic. #truefriendsarebasictogeth",#truefriendsarebasictogether
1,"I'm glad to see that broads are still into the ""faggot"" look when it comes to picking dudes.","i'm glad see broad still ""faggot"" look come pick dudes.",No hashtags
1,I'm glad you hoes ain't my momma,i'm glad hoe ain't momma,No hashtags
1,"I'm goin big, bitch, suck my dick","i'm goin big, bitch, suck dick",No hashtags
1,I'm going thru it my bitch ain't even my bitch she let the whole team hit,i'm go thru bitch ain't even bitch let whole team hit,No hashtags
1,I'm going to be an ugly niggah for Halloween so I can just be myself.,i'm go ugli niggah halloween i myself.,No hashtags
2,"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday.","i'm go dress trash halloween. oh wait, i look like everyday.",No hashtags
1,I'm going to punch a bitch if my cleats don't come in&#128544;,i'm go punch bitch cleat come in&#128544;,No hashtags
0,"I'm going to sell my iPhone and both my Macs, I don't support faggots.","i'm go sell iphon macs, i support faggots.",No hashtags
1,"I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo","i'm go movi weekend, myself. no bffl, bitch, nigga, me... #solo",#Solo
2,I'm gonna be ghetto and color over the stain with a sharpie ctfu,i'm gonna ghetto color stain sharpi ctfu,No hashtags
1,I'm gonna go ape shit if there is an IF Uchida,i'm gonna go ape shit if uchida,No hashtags
1,I'm gonna hoe the shit out of you when we meet again can't wait,i'm gonna hoe shit meet can't wait,No hashtags
1,I'm gonna kill bitches today.,i'm gonna kill bitch today.,No hashtags
1,I'm hands on when its time ta murk a bitch,i'm hand time ta murk bitch,No hashtags
1,I'm happily taken tho... &amp; I ain't cheating for none of you hoes.,i'm happili taken tho... &amp; i ain't cheat none hoes.,No hashtags
1,I'm happy I ain't that bitch I use to be,i'm happi i ain't bitch i use,No hashtags
2,I'm hooked on monkey phonics.,i'm hook monkey phonics.,No hashtags
1,I'm in Vegas bitches http://t.co/JgPiw1kDer,i'm vega bitch http://t.co/jgpiw1kd,No hashtags
2,I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.,i'm bed like half asleep stuff. but i realli want oreo coffe coolatta.,No hashtags
